itemid,shopid,productname,image,currency,stock,status,sold,historical_sold,liked_count,view_count,catid,cmt_count,flag,cb_option,item_status,price,price_before_discount,show_discount,raw_discount,discount,tier_variations,tier_variations_type,tier_variations_count,rating_avg,rating_total,rating_count,rating_count_with_context,rating_count_with_image,item_type,is_on_flash_sale,show_free_shipping,shopee_verified,product_url,snapshot_date,row_id
7654763931,53452181,"[Mã ELMALL1TR giảm 5% đơn 3TR] Robot Hút Bụi Mi Robot Vacuum-Mop Essential",eb1ac687c9fdfdaac642fe8b895c507e,VND,21,1,0,27,136,1244,100010,10,268959744,0,normal,499000000000,599000000000,17,17,17%,,,1,4.2,10,"10, 2, 0, 0, 0, 8",5,3,0,0,0,0,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Robot-Hút-Bụi-Mi-Robot-Vacuum-Mop-Essential-i.53452181.7654763931,2021-08-16,26603
7090658414,53452181,"Dây Cáp Xiaomi  Type-C To Lightning 1M (BHR4421GL)",19b9ad8a016515bc32f34e86740fe033,VND,45,1,2,4,16,1042,100013,1,268435458,0,normal,22900000000,29000000000,21,21,21%,,,1,5,1,"1, 0, 0, 0, 0, 1",0,0,0,0,1,0,https://shopee.vn/Dây-Cáp-Xiaomi--Type-C-To-Lightning-1M-(BHR4421GL)-i.53452181.7090658414,2021-08-16,26604
9740888575,53452181,"Máy Lọc Không Khí Xiaomi Mi Air Purifier Pro H",34a45bda4efe597647c1b5171215650d,VND,1,1,0,3,23,670,100010,1,268959744,0,normal,899000000000,0,0,0,NULL,,,1,5,1,"1, 0, 0, 0, 0, 1",0,0,0,0,0,0,https://shopee.vn/Máy-Lọc-Không-Khí-Xiaomi-Mi-Air-Purifier-Pro-H-i.53452181.9740888575,2021-08-16,26605
10903890409,53452181,"[Mã 158ELSALE hoàn 7% xu đơn 300K] Router Wifi 6 Xiaomi AX1800 (DVB4258GL) - Hàng Chính Hãng",01b4908ba3ad9423121efe85a83f065f,VND,24,1,2,3,22,918,100644,0,268435458,0,normal,119900000000,149000000000,20,20,20%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-Router-Wifi-6-Xiaomi-AX1800-(DVB4258GL)---Hàng-Chính-Hãng-i.53452181.10903890409,2021-08-16,26606
8840893153,53452181,"Máy Hút Bụi Xiaomi Vacuum Cleaner Mini",8a00b58ab27e1780349994aea77ace62,VND,6,1,1,3,45,2325,100010,0,268435458,0,normal,119000000000,149000000000,20,20,20%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Máy-Hút-Bụi-Xiaomi-Vacuum-Cleaner-Mini-i.53452181.8840893153,2021-08-16,26607
2963437093,53452181,"[Mã 158ELSALE hoàn 7% xu đơn 300K] BƠM CẦM TAY ĐA NĂNG XE HƠI MI PORTABLE ELECTRIC AIR COMPRESSOR - HÀNG CHÍNH HÃNG",a6d339ff12a2b6b7bd776d931121577a,VND,13,1,1,4,21,1587,100640,0,268435456,0,normal,83900000000,109000000000,23,23,23%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-BƠM-CẦM-TAY-ĐA-NĂNG-XE-HƠI-MI-PORTABLE-ELECTRIC-AIR-COMPRESSOR---HÀNG-CHÍNH-HÃNG-i.53452181.2963437093,2021-08-16,26608
11308490000,53452181,"Sạc Điện (Car USB Charger) Mi 37W Dual-Port Car Charger / Black (Đen - GDS4147GL)",7bd23d6582060539c4f9d9a586394cb9,VND,27,1,0,3,2,271,100640,0,268435458,0,normal,23900000000,29000000000,18,18,18%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Sạc-Điện-(Car-USB-Charger)-Mi-37W-Dual-Port-Car-Charger-/-Black-(Đen---GDS4147GL)-i.53452181.11308490000,2021-08-16,26609
10708488096,53452181,"[Mã 158ELSALE hoàn 7% xu đơn 300K] ĐẦU SẠC (ADAPTER) XIAOMI MI 65W FAST CHARGER WITH GAN TECH EU /WHITE (TRẮNG)",e20440608fcd4c6adf9185e6a87fb175,VND,20,1,0,0,6,1278,100013,0,268435458,0,normal,75900000000,89000000000,15,15,15%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-ĐẦU-SẠC-(ADAPTER)-XIAOMI-MI-65W-FAST-CHARGER-WITH-GAN-TECH-EU-/WHITE-(TRẮNG)-i.53452181.10708488096,2021-08-16,26610
8862219069,53452181,"[Mã 158ELSALE hoàn 7% xu đơn 300K] SẠC ĐIỆN (CAR CHARGER) XIAOMI MI 20W WIRELESS(GDS4127GL)",ad90042f4b280832a41c8f7cdf75222a,VND,14,1,0,0,5,645,100013,0,268435458,0,normal,82900000000,99000000000,16,16,16%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/[Mã-158ELSALE-hoàn-7%-xu-đơn-300K]-SẠC-ĐIỆN-(CAR-CHARGER)-XIAOMI-MI-20W-WIRELESS(GDS4127GL)-i.53452181.8862219069,2021-08-16,26611
6543991657,88201679,"Apple AirPods with Charging Case 2nd gen",a256a89d3b7b4b80224e768d9ff6fdff,VND,1218,1,212,10401,25385,308969,100013,4115,268959746,0,normal,320000000000,439000000000,27,27,27%,,,1,4.911879259980526,4115,"4115, 40, 15, 35, 112, 3913",2207,1932,0,0,1,0,https://shopee.vn/Apple-AirPods-with-Charging-Case-2nd-gen-i.88201679.6543991657,2021-08-17,26897
7743986580,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple AirPods Pro",5b0ee8b80d604dd93e2b77278b770928,VND,718,1,173,8971,5874,177035,100013,3350,268959746,0,normal,490000000000,739000000000,34,34,34%,,,1,4.863690832834032,3351,"3351, 60, 24, 37, 108, 3122",1645,1346,0,0,1,0,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-AirPods-Pro-i.88201679.7743986580,2021-08-17,26898
5076952578,88201679,"Apple iPad Air 4 10.9 inch Wi-Fi 64GB",74a8326d4b2d1c617bab5a49f450341b,VND,4,1,245,790,16647,193871,100013,298,268959746,0,normal,1369000000000,1699000000000,19,19,19%,"Sky Blue, Silver, Gray, Rose Gold, Green","Màu Sắc",5,4.91919191919192,298,"298, 4, 1, 1, 6, 286",160,143,0,0,1,0,https://shopee.vn/Apple-iPad-Air-4-10.9-inch-Wi-Fi-64GB-i.88201679.5076952578,2021-08-17,26899
6360756336,88201679,"Apple iPhone 12 Pro Max 128GB",2dd923298ba0685a2288af4ae443c51c,VND,128,1,113,2462,5233,467323,100013,923,268959746,0,normal,2829000000000,3399000000000,17,17,17%,"Silver, Graphite, Gold, Pacific Blue",Color,4,4.88828039430449,923,"923, 11, 3, 13, 27, 869",472,400,0,0,1,0,https://shopee.vn/Apple-iPhone-12-Pro-Max-128GB-i.88201679.6360756336,2021-08-17,26900
5600084939,88201679,"Apple iPhone 11 64GB",b107f2e6167adb250100ec4c8d028a57,VND,245,1,105,1739,3875,173121,100013,640,268959746,0,normal,1349000000000,2199000000000,39,39,39%,"Black, White, Red, Yellow, Purple, Green","Màu sắc",6,4.8995290423861855,640,"640, 6, 4, 5, 21, 604",330,272,0,0,1,0,https://shopee.vn/Apple-iPhone-11-64GB-i.88201679.5600084939,2021-08-17,26901
9919008756,88201679,"Apple 20W USB-C Power Adapter",b4d8f2c5ec5de05b98a68ba1fdc17d4c,VND,40,1,155,2910,1093,55218,100013,1247,268435458,0,normal,59000000000,99000000000,40,40,40%,,,1,4.938906752411576,1247,"1247, 10, 2, 5, 28, 1202",652,594,0,0,1,0,https://shopee.vn/Apple-20W-USB-C-Power-Adapter-i.88201679.9919008756,2021-08-17,26902
5660743161,88201679,"Apple iPhone 12 Pro 128GB",ee36c328b153eb692a2b10b330602dbd,VND,35,1,15,1077,2192,96753,100013,411,268959746,0,normal,2619000000000,3099000000000,15,15,15%,"Silver, Graphite, Gold, Pacific Blue",Color,4,4.860294117647059,411,"411, 13, 1, 1, 11, 385",210,168,0,0,1,0,https://shopee.vn/Apple-iPhone-12-Pro-128GB-i.88201679.5660743161,2021-08-17,26903
5873954476,88201679,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 256GB SSD",575e04c0e1d08b5f1b9f624a8d6b1419,VND,17,1,69,595,1957,88589,100644,220,268959746,0,normal,2539000000000,2899000000000,12,12,12%,"Gold, Silver, Space Gray",Color,3,4.867579908675799,220,"220, 6, 0, 1, 7, 206",124,111,0,0,1,0,"https://shopee.vn/Apple-MacBook-Air-(2020)-M1-Chip,-13.3-inch,-8GB,-256GB-SSD-i.88201679.5873954476",2021-08-17,26904
8407857496,88201679,"Apple MacBook Pro (2020) M1 Chip, 13 inch, 8GB, 256GB SSD",42c51761d53b623a5bc6fcf8772d9e94,VND,93,1,125,573,1387,86618,100644,204,268959746,0,normal,3149000000000,3699000000000,15,15,15%,"Silver, Space Gray",Color,2,4.866336633663367,204,"204, 6, 1, 1, 5, 191",110,87,0,0,1,0,"https://shopee.vn/Apple-MacBook-Pro-(2020)-M1-Chip,-13-inch,-8GB,-256GB-SSD-i.88201679.8407857496",2021-08-17,26905
5373960213,88201679,"Apple Mac Mini (2020) M1 Chip, 8GB, 256GB SSD",6537e93a0952ec3f602966180ba0bde9,VND,13,1,10,47,356,38517,100644,16,268959746,0,normal,1799000000000,1999000000000,10,10,10%,,,1,4.75,16,"16, 1, 0, 0, 0, 15",11,8,0,0,1,0,"https://shopee.vn/Apple-Mac-Mini-(2020)-M1-Chip,-8GB,-256GB-SSD-i.88201679.5373960213",2021-08-17,26906
4460739364,88201679,"Apple iPhone 12 128GB",c571780f3a85716c7aa3ec70360b1807,VND,4,1,81,656,1599,115514,100013,258,268959746,0,normal,2699000000000,0,0,0,NULL,"Black, White, Product Red, Green, Blue, Purple",Color,6,4.906976744186046,258,"258, 3, 1, 0, 9, 245",137,112,0,0,1,0,https://shopee.vn/Apple-iPhone-12-128GB-i.88201679.4460739364,2021-08-17,26907
7957497677,88201679,"Apple Watch SE 40mm GPS Sport Band",4e19c33584684be04e886b9652fc2b89,VND,36,1,10,335,708,53117,100013,160,268959746,0,normal,700000000000,899000000000,22,22,22%,"Sliver Aluminum , Space Gray Aluminum",Color,2,4.95625,160,"160, 0, 0, 3, 1, 156",93,82,0,0,1,0,https://shopee.vn/Apple-Watch-SE-40mm-GPS-Sport-Band-i.88201679.7957497677,2021-08-17,26908
4660739098,88201679,"Apple iPhone 12 64GB",c571780f3a85716c7aa3ec70360b1807,VND,1,1,0,849,1510,11178,100013,325,268959746,0,normal,2039000000000,0,0,0,NULL,"Black, White, Product Red, Green, Blue, Purple",Color,6,4.928125,324,"324, 5, 2, 3, 5, 309",168,131,0,0,1,0,https://shopee.vn/Apple-iPhone-12-64GB-i.88201679.4660739098,2021-08-17,26909
3167174994,88201679,"Apple Watch SE 44mm GPS Sport Band",2b9e53607bf8351e49e0f9718cfe0e91,VND,29,1,7,356,1172,34771,100013,174,268959746,0,normal,709000000000,999000000000,29,29,29%,"Sliver Aluminum, Space Gray Aluminum, Gold Aluminum",Color,3,4.913793103448276,174,"174, 2, 1, 1, 2, 168",96,85,0,0,1,0,https://shopee.vn/Apple-Watch-SE-44mm-GPS-Sport-Band-i.88201679.3167174994,2021-08-17,26910
5157517143,88201679,"Apple Watch Series 6 44mm GPS Sport Band",f8ec3b6cd40e8f637116dd6b2c83aed4,VND,133,1,13,353,824,47440,100013,147,268959746,0,normal,940000000000,1399000000000,33,33,33%,"Sliver Aluminum, Space Gray Aluminum, Blue Aluminum, Gold Aluminum ",Color,4,4.857142857142857,147,"147, 3, 0, 2, 5, 137",68,61,0,0,1,0,https://shopee.vn/Apple-Watch-Series-6-44mm-GPS-Sport-Band-i.88201679.5157517143,2021-08-17,26911
3400182282,88201679,"Apple iPhone 11 128GB",e891e6f900bf8b1760a343231e31f726,VND,19,1,174,716,2020,54449,100013,260,268959746,0,normal,2299000000000,0,0,0,NULL,"Yellow, Purple, Green, Black, Red, White","Màu sắc",6,4.8301158301158305,260,"260, 6, 2, 5, 7, 240",125,96,0,0,1,0,https://shopee.vn/Apple-iPhone-11-128GB-i.88201679.3400182282,2021-08-17,26912
3760839244,88201679,"Apple iPhone 12 Pro 256GB",ee36c328b153eb692a2b10b330602dbd,VND,1,1,2,326,801,31441,100013,113,268959746,0,normal,3499000000000,0,0,0,NULL,"Silver, Graphite, Gold, Pacific Blue",Color,4,4.902654867256637,113,"113, 1, 0, 2, 3, 107",55,45,0,0,1,0,https://shopee.vn/Apple-iPhone-12-Pro-256GB-i.88201679.3760839244,2021-08-17,26913
6446665760,88201679,"Apple Watch Series 3 38mm GPS Sport Band",982a277b97e49732507d9d68341267c6,VND,2,1,12,145,955,39105,100013,55,268959746,0,normal,475000000000,759000000000,37,37,37%,"White, Black","Màu Sắc",2,4.9818181818181815,55,"55, 0, 0, 0, 1, 54",35,32,0,0,1,0,https://shopee.vn/Apple-Watch-Series-3-38mm-GPS-Sport-Band-i.88201679.6446665760,2021-08-17,26914
6257515197,88201679,"Apple Watch Series 6 40mm GPS Sport Band",bbc515c097847a607b9c7918f72fb2fa,VND,72,1,8,228,586,28280,100013,79,268959746,0,normal,950000000000,1299000000000,27,27,27%,"Sliver Aluminum, Space Gray Aluminum , Blue Aluminum ",Color,3,4.8354430379746836,79,"79, 2, 1, 1, 0, 75",40,33,0,0,1,0,https://shopee.vn/Apple-Watch-Series-6-40mm-GPS-Sport-Band-i.88201679.6257515197,2021-08-17,26915
7776963031,88201679,"Apple iPad Air 4 10.9-inch Wi-Fi 256GB",74a8326d4b2d1c617bab5a49f450341b,VND,1,1,3,67,824,13990,100013,31,268959746,0,normal,2149000000000,0,0,0,NULL,"Green, Sky Blue, Gray, Rose Gold, Silver","Màu Sắc",5,4.67741935483871,31,"31, 2, 0, 0, 2, 27",20,17,0,0,1,0,https://shopee.vn/Apple-iPad-Air-4-10.9-inch-Wi-Fi-256GB-i.88201679.7776963031,2021-08-17,26916
9507855881,88201679,"Apple MacBook Air (2020) M1 Chip, 13.3-inch, 8GB, 512GB SSD",575e04c0e1d08b5f1b9f624a8d6b1419,VND,3,1,2,58,352,20848,100644,17,268959746,0,normal,3599000000000,3599000000000,0,18,18%,"Gold, Silver, Space Gray",Color,3,4.882352941176471,17,"17, 0, 0, 1, 0, 16",7,4,0,0,1,0,"https://shopee.vn/Apple-MacBook-Air-(2020)-M1-Chip,-13.3-inch,-8GB,-512GB-SSD-i.88201679.9507855881",2021-08-17,26917
9453752636,88201679,"Apple AirTag - 1 pack",f99f0a8cafc02c651e244d105fe4911a,VND,17,1,25,65,302,18887,100535,27,268435458,0,normal,69000000000,79000000000,13,13,13%,,,1,4.851851851851852,27,"27, 1, 0, 0, 0, 26",9,9,0,0,1,0,https://shopee.vn/Apple-AirTag---1-pack-i.88201679.9453752636,2021-08-17,26918
6773948914,88201679,"Apple MacBook Pro (2020) M1 Chip, 13 inch, 8GB, 512GB SSD",42c51761d53b623a5bc6fcf8772d9e94,VND,7,1,5,19,224,22421,100644,7,268959746,0,normal,3599000000000,4299000000000,16,16,16%,"Silver, Space Gray",Color,2,5,7,"7, 0, 0, 0, 0, 7",5,4,0,0,1,0,"https://shopee.vn/Apple-MacBook-Pro-(2020)-M1-Chip,-13-inch,-8GB,-512GB-SSD-i.88201679.6773948914",2021-08-17,26919
9537158575,88201679,"[Mã ELMALL1TR giảm 5% đơn 3TR] Apple AirPods Max",d24624c1a6a510b63e143a2925bbf159,VND,1,1,1,20,238,6831,100013,9,268959744,0,normal,1219000000000,1399000000000,13,13,13%,"Silver, Sky Blue, Pink, Space Grey, Green",Color,5,4.75,9,"9, 1, 0, 1, 0, 7",5,5,0,0,0,0,https://shopee.vn/[Mã-ELMALL1TR-giảm-5%-đơn-3TR]-Apple-AirPods-Max-i.88201679.9537158575,2021-08-17,26920
9153753594,88201679,"Apple AirTag - 4 pack",f99f0a8cafc02c651e244d105fe4911a,VND,69,1,0,9,42,4799,100535,4,268435456,0,normal,279000000000,0,0,0,NULL,,,1,5,4,"4, 0, 0, 0, 0, 4",2,0,0,0,0,0,https://shopee.vn/Apple-AirTag---4-pack-i.88201679.9153753594,2021-08-17,26921
7773953870,88201679,"Apple Mac Mini (2020) M1 Chip, 8GB, 512GB SSD",0c57b9eeb62e29548f3d1ba1531064c9,VND,8,1,0,1,75,19129,100644,1,268959746,0,normal,2185000000000,2499000000000,13,13,13%,,,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,"https://shopee.vn/Apple-Mac-Mini-(2020)-M1-Chip,-8GB,-512GB-SSD-i.88201679.7773953870",2021-08-17,26922
9969336679,88201679,"Vòng Đeo AirTag - Hàng Chính Hãng",9f820c4b43fadfa83f6696dd6c88ac2a,VND,20,1,0,0,11,1471,100013,0,268435456,0,normal,79000000000,0,0,0,NULL,"Sunflower, Electric Orange, Deep Navy, White",Color,4,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Vòng-Đeo-AirTag---Hàng-Chính-Hãng-i.88201679.9969336679,2021-08-17,26923
3992454875,88201679,"Vòng da Apple AirTag",eed0f0fab92e7f8ae6fea181f7fc1b10,VND,5,1,0,0,7,935,100013,0,268435456,0,normal,119000000000,0,0,0,NULL,"Saddle Brown, (PRODUCT) Red",Color,2,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Vòng-da-Apple-AirTag-i.88201679.3992454875,2021-08-17,26924
11721009313,88201679,"Apple iPhone 12 Pro Max Silicone Case with MagSafe",c74812031032bb440a57049975e4157f,VND,1,1,0,0,1,1254,100013,0,268959746,0,normal,179000000000,0,0,0,NULL,"Cyprus Green",Color,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Apple-iPhone-12-Pro-Max-Silicone-Case-with-MagSafe-i.88201679.11721009313,2021-08-17,26925
9482371638,88201679,"Apple iPhone 12 | 12 Pro Silicone Case with MagSafe",c74812031032bb440a57049975e4157f,VND,1,1,0,0,2,599,100013,0,268959746,0,normal,179000000000,0,0,0,NULL,"Cyprus Green",Color,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Apple-iPhone-12-|-12-Pro-Silicone-Case-with-MagSafe-i.88201679.9482371638,2021-08-17,26926
9281294613,88201679,"Apple TV HD 2021 32GB MHY93",961c85609c0610f6ad0a7f1ca3a49d82,VND,10,1,0,0,7,930,100010,0,268435456,0,normal,499000000000,0,0,0,NULL,MHY93ZA/A,MHY93ZA/A,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Apple-TV-HD-2021-32GB-MHY93-i.88201679.9281294613,2021-08-17,26927
8782382442,88201679,"Apple iPhone 12 Pro Max Silicone Case with MagSafe - White",c84af154b61ccf0acd6a994c0e6c47e4,VND,1,1,0,0,4,1115,100013,0,268959746,0,normal,179000000000,0,0,0,NULL,White,Color,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Apple-iPhone-12-Pro-Max-Silicone-Case-with-MagSafe---White-i.88201679.8782382442,2021-08-17,26928
8582382819,88201679,"Apple iPhone 12 | 12 Pro Silicone Case with MagSafe - Deep Navy",f03873e815e3ba3a28e181a7ba980c91,VND,1,1,0,0,1,336,100013,0,268959746,0,normal,179000000000,0,0,0,NULL,"Deep Navy",Color,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Apple-iPhone-12-|-12-Pro-Silicone-Case-with-MagSafe---Deep-Navy-i.88201679.8582382819,2021-08-17,26929
8282357712,88201679,"Apple Watch Nike Series 5 40mm GPS + Cellular",f903abc3cff07aec005a600b1a9208dc,VND,3,1,0,0,15,5673,100013,0,268959746,0,normal,1159000000000,0,0,0,NULL,"Space Gray Aluminum",Color,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,1,0,https://shopee.vn/Apple-Watch-Nike-Series-5-40mm-GPS-+-Cellular-i.88201679.8282357712,2021-08-17,26930
5395576705,88201679,"Apple iPhone 12 | 12 Pro Silicone Case with MagSafe - White",c84af154b61ccf0acd6a994c0e6c47e4,VND,1,1,0,0,2,538,100013,0,268959744,0,normal,179000000000,0,0,0,NULL,White,Color,1,0,0,"0, 0, 0, 0, 0, 0",0,0,0,0,0,0,https://shopee.vn/Apple-iPhone-12-|-12-Pro-Silicone-Case-with-MagSafe---White-i.88201679.5395576705,2021-08-17,26931
3355877166,88201679,"Apple Magic Mouse 2 Multi-Touch",65839ad53060d658482f23c57197ebe2,VND,9,1,28,191,385,18770,100644,86,268435458,0,normal,209000000000,299000000000,30,30,30%,"Silver, Space Grey","Màu sắc",2,4.9186046511627906,86,"86, 0, 0, 1, 5, 80",51,46,0,0,1,0,https://shopee.vn/Apple-Magic-Mouse-2-Multi-Touch-i.88201679.3355877166,2021-08-17,26932
2110972003,65589552,"Lò vi sóng Samsung MS23K3513AS 23L 800W",3ba5e055946818a63e5faf9f940745bc,VND,27,1,89,4674,3048,33152,100010,1860,268435458,0,normal,199000000000,300000000000,34,34,34%,,,1,4.908602150537634,1860,"1860, 14, 6, 19, 58, 1763",823,600,0,0,1,0,https://shopee.vn/Lò-vi-sóng-Samsung-MS23K3513AS-23L-800W-i.65589552.2110972003,2021-08-17,28516
4737194401,65589552,"Điện Thoại Samsung Galaxy M21 (64GB/4GB) - Hàng Chính Hãng",cb83e5244d97f379e4bc647b2d0a7671,VND,253,1,855,5963,3241,98871,100013,2087,268959746,0,normal,379000000000,549000000000,31,31,31%,"Đen, Xanh",Màu,2,4.90124640460211,2087,"2087, 16, 7, 25, 75, 1964",1123,814,0,0,1,0,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-M21-(64GB/4GB)---Hàng-Chính-Hãng-i.65589552.4737194401,2021-08-17,28517
1622955655,65589552,"Máy hút bụi Samsung VC18M2120SB/SV (Xanh)",865833ee75cb765b01f58dd06077f58b,VND,185,1,89,3854,6035,32243,100010,1489,268435458,0,normal,119000000000,199000000000,40,40,40%,,,1,4.900470746469401,1489,"1489, 11, 5, 11, 73, 1389",705,478,0,0,1,0,https://shopee.vn/Máy-hút-bụi-Samsung-VC18M2120SB/SV-(Xanh)-i.65589552.1622955655,2021-08-17,28518
9512629620,65589552,"Điện thoại Samsung Galaxy M02 (32GB/2GB) - Hàng chính hãng",d28cd0fbecb26b02d76e0f6b61d8dddf,VND,3,1,3,4712,1485,5347,100013,920,268435458,0,normal,239000000000,0,0,0,NULL,"Xanh, Đen",Màu,2,4.896436525612472,920,"920, 8, 1, 11, 36, 864",409,325,0,0,1,0,https://shopee.vn/Điện-thoại-Samsung-Galaxy-M02-(32GB/2GB)---Hàng-chính-hãng-i.65589552.9512629620,2021-08-17,28519
5547907031,65589552,"Smart Tivi Samsung Màn Hình Cong Crystal UHD 55inch UA55TU8300KXXV - Miễn phí lắp đặt",d5a1fc7e647597cec243042b7a73d3c4,VND,15,1,4,1325,1547,25274,100010,555,268959746,0,normal,1339000000000,2240000000000,40,40,40%,,,1,4.844202898550725,555,"555, 7, 7, 9, 29, 503",283,205,0,0,1,0,https://shopee.vn/Smart-Tivi-Samsung-Màn-Hình-Cong-Crystal-UHD-55inch-UA55TU8300KXXV---Miễn-phí-lắp-đặt-i.65589552.5547907031,2021-08-17,28520
6685849255,65589552,"Điện Thoại Samsung Galaxy M12 (3GB/32GB) - Hãng Phân Phối Chính Thức",a277200d45df2ef46c4adafbdb1cd489,VND,1530,1,445,1208,872,74124,100013,371,268435458,0,normal,289000000000,349000000000,17,17,17%,"Xanh, Đen",Màu,2,4.9110512129380055,371,"371, 5, 0, 3, 7, 356",190,150,0,0,1,0,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-M12-(3GB/32GB)---Hãng-Phân-Phối-Chính-Thức-i.65589552.6685849255,2021-08-17,28521
7302666105,65589552,"Màn Hình Samsung LS24R350FHEXXV 24inch FullHD 5ms 75Hz AMD FreeSync -Hàng Chính Hãng",02238f8a25cc10ee818d0d77197ea7be,VND,62,1,13,403,6174,28556,100644,191,268959746,0,normal,349000000000,371900000000,6,6,6%,,,1,4.717277486910994,191,"191, 7, 2, 5, 10, 167",99,77,0,0,1,0,https://shopee.vn/Màn-Hình-Samsung-LS24R350FHEXXV-24inch-FullHD-5ms-75Hz-AMD-FreeSync--Hàng-Chính-Hãng-i.65589552.7302666105,2021-08-17,28522
10009869231,65589552,"Điện Thoại Samsung Galaxy A31 6GB/128GB - Hàng Chính Hãng",e53d45f3c65c0f262185b2ee230f75c8,VND,203,1,767,1284,748,123326,100013,361,268959746,0,normal,449000000000,649000000000,31,31,31%,"Prism Crush Black, Prism Crush White, Prism Crush Blue","Màu Sắc",3,4.902777777777778,361,"361, 4, 2, 5, 6, 344",193,160,0,0,1,0,https://shopee.vn/Điện-Thoại-Samsung-Galaxy-A31-6GB/128GB---Hàng-Chính-Hãng-i.65589552.10009869231,2021-08-17,28523
2632230916,65589552,"Điện thoại Samsung Galaxy Note 10+ 256GB",e0e8898d08434f4f9b685481e1583646,VND,552,1,161,333,654,105227,100013,115,268959746,0,normal,1379000000000,2699000000000,49,49,49%,"Aura Glow, Aura Black","Màu sắc",2,4.895652173913043,115,"115, 2, 0, 1, 2, 110",50,39,0,0,1,0,https://shopee.vn/Điện-thoại-Samsung-Galaxy-Note-10+-256GB-i.65589552.2632230916,2021-08-17,28524
6517857143,65589552,"Smart Tivi Samsung 43 Inch Full HD UA43T6500AKXXV - Miễn phí lắp đặt",cd7b94f482ab3e33bbff915f0e6fbb81,VND,1,1,4,425,427,3078,100010,135,268959746,0,normal,931900000000,1090000000000,15,15,15%,,,1,4.916666666666667,135,"135, 1, 1, 0, 4, 129",54,39,0,0,1,0,https://shopee.vn/Smart-Tivi-Samsung-43-Inch-Full-HD-UA43T6500AKXXV---Miễn-phí-lắp-đặt-i.65589552.6517857143,2021-08-17,28525
3656279961,65589552,"[Mã ELSAMHOT giảm 5% đơn 3TR] Smart Tivi Samsung Crystal UHD 4K 55 inch UA55TU6900KXXV - Model 2020 - Miễn phí lắp đặt",680d719f564b605f3e7d06f1c0387151,VND,20,1,14,188,374,16322,100010,69,268959746,0,normal,1343000000000,1790000000000,25,25,25%,,,1,4.826086956521739,69,"69, 0, 1, 2, 5, 61",33,21,0,0,1,0,https://shopee.vn/[Mã-ELSAMHOT-giảm-5%-đơn-3TR]-Smart-Tivi-Samsung-Crystal-UHD-4K-55-inch-UA55TU6900KXXV---Model-2020---Miễn-phí-lắp-đặt-i.65589552.3656279961,2021-08-17,28526
4018019342,65589552,"Smart Tivi LED SAMSUNG 32 Inch UA32T4500AKXXV - Miễn phí lắp đặt",8929e969238da69609bf52b0d1c03f17,VND,10,1,2,211,457,4390,100010,85,268959746,0,normal,665000000000,800000000000,17,17,17%,,,1,4.823529411764706,85,"85, 3, 0, 0, 3, 79",45,33,0,0,1,0,https://shopee.vn/Smart-Tivi-LED-SAMSUNG-32-Inch-UA32T4500AKXXV---Miễn-phí-lắp-đặt-i.65589552.4018019342,2021-08-17,28527
